Date	Town	ProjectName	Story	PropertyType	Model	Tenure	AreaSQM	PricePSF	Price
1-May-19	Choa Chu Kang	Blk 484A Choa Chu Kang Avenue 5	XX to XX	4-Room	Model A2	99 Yrs FROM 1999	92	"3,391"	"312,000"
1-May-19	Choa Chu Kang	Blk 484C Choa Chu Kang Avenue 5	XX to XX	4-Room	Model A	99 Yrs FROM 1999	101	"3,197"	"323,000"
1-May-19	Choa Chu Kang	Blk 485A Choa Chu Kang Avenue 5	XX to XX	4-Room	Model A	99 Yrs FROM 1999	101	"3,197"	"323,000"
1-May-19	Choa Chu Kang	Blk 485D Choa Chu Kang Avenue 5	XX to XX	4-Room	Model A	99 Yrs FROM 1999	101	"3,272"	"330,000"
1-May-19	Choa Chu Kang	Blk 677 Choa Chu Kang Crescent	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 1999	106	"2,928"	"310,000"
1-May-19	Choa Chu Kang	Blk 684A Choa Chu Kang Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2002	90	"3,498"	"315,000"
1-May-19	Choa Chu Kang	Blk 688C Choa Chu Kang Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2003	90	"3,337"	"300,000"
1-May-19	Choa Chu Kang	Blk 690D Choa Chu Kang Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2003	91	"3,391"	"308,000"
1-May-19	Choa Chu Kang	Blk 691B Choa Chu Kang Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2003	91	"3,498"	"318,000"
1-May-19	Choa Chu Kang	Blk 213 Choa Chu Kang Central	XX to XX	4-Room	Model A	99 Yrs FROM 1989	104	"3,509"	"365,000"
1-May-19	Choa Chu Kang	Blk 217 Choa Chu Kang Central	XX to XX	4-Room	Model A	99 Yrs FROM 1990	103	"3,541"	"365,000"
1-May-19	Choa Chu Kang	Blk 687B Choa Chu Kang Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2002	90	"3,563"	"320,000"
1-May-19	Choa Chu Kang	Blk 340 Choa Chu Kang Loop	XX to XX	4-Room	Model A	99 Yrs FROM 1993	104	"3,993"	"415,000"
1-May-19	Choa Chu Kang	Blk 763 Choa Chu Kang North 5	XX to XX	4-Room	Model A	99 Yrs FROM 1996	106	"3,186"	"337,000"
1-May-19	Choa Chu Kang	Blk 565 Choa Chu Kang Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1995	111	"3,154"	"350,000"
1-May-19	Choa Chu Kang	Blk 705 Choa Chu Kang Street 53	XX to XX	4-Room	Model A	99 Yrs FROM 1995	114	"2,896"	"330,000"
1-May-19	Choa Chu Kang	Blk 609 Choa Chu Kang Street 62	XX to XX	4-Room	Model A	99 Yrs FROM 1996	107	"3,272"	"350,000"
1-May-19	Choa Chu Kang	Blk 613 Choa Chu Kang Street 62	XX to XX	4-Room	Model A	99 Yrs FROM 1996	108	"3,057"	"330,000"
1-May-19	Choa Chu Kang	Blk 626 Choa Chu Kang Street 62	XX to XX	4-Room	Model A	99 Yrs FROM 1997	100	"3,584"	"358,000"
1-May-19	Choa Chu Kang	Blk 640 Choa Chu Kang Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 1998	100	"4,123"	"412,000"
1-May-19	Choa Chu Kang	Blk 640 Choa Chu Kang Street 64	XX to XX	4-Room	Premium Apartment	99 Yrs FROM 1998	100	"4,392"	"438,888"
1-May-19	Choa Chu Kang	Blk 162 Jalan Teck Whye	XX to XX	4-Room	Model A	99 Yrs FROM 1998	101	"3,627"	"366,000"
28-Jun-19	Clementi	Blk 412 Commonwealth Avenue West	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	97	"4,725"	"458,000"
28-Jun-19	Clementi	Blk 416 Clementi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 2013	100	"6,824"	"682,000"
28-Jun-19	Clementi	Blk 441B Clementi Avenue 3	XX to XX	4-Room	Model A	99 Yrs FROM 2012	93	"9,462"	"880,000"
28-Jun-19	Clementi	Blk 462 Clementi Avenue 3	XX to XX	4-Room	Model A	99 Yrs FROM 2006	90	"7,782"	"700,000"
28-Jun-19	Clementi	Blk 316 Clementi Avenue 4	XX to XX	4-Room	New Generation	99 Yrs FROM 1979	91	"5,554"	"505,000"
28-Jun-19	Clementi	Blk 316 Clementi Avenue 4	XX to XX	4-Room	New Generation	99 Yrs FROM 1979	91	"5,597"	"508,888"
28-Jun-19	Clementi	Blk 316 Clementi Avenue 4	XX to XX	4-Room	New Generation	99 Yrs FROM 1979	91	"5,662"	"515,000"
28-Jun-19	Clementi	Blk 117 Clementi Street 13	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"5,770"	"600,000"
28-Jun-19	Clementi	Blk 702 West Coast Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	93	"4,327"	"402,000"
1-May-19	Clementi	Blk 411 Commonwealth Avenue West	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	98	"4,241"	"415,000"
1-May-19	Clementi	Blk 411 Commonwealth Avenue West	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	98	"4,650"	"455,000"
1-May-19	Clementi	Blk 420 Clementi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 2013	91	"7,180"	"653,000"
1-May-19	Clementi	Blk 421 Clementi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 2013	91	"6,372"	"580,000"
1-May-19	Clementi	Blk 421 Clementi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 2013	91	"7,642"	"695,000"
1-May-19	Clementi	Blk 329 Clementi Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"4,898"	"450,000"
1-May-19	Clementi	Blk 349 Clementi Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"4,758"	"438,000"
1-May-19	Clementi	Blk 454 Clementi Avenue 3	XX to XX	4-Room	Model A	99 Yrs FROM 2002	86	"7,072"	"608,000"
1-May-19	Clementi	Blk 305 Clementi Avenue 4	XX to XX	4-Room	New Generation	99 Yrs FROM 1979	92	"4,564"	"420,000"
1-May-19	Clementi	Blk 347 Clementi Avenue 5	XX to XX	4-Room	New Generation	99 Yrs FROM 1979	92	"4,876"	"448,000"
1-May-19	Clementi	Blk 205 Clementi Avenue 6	XX to XX	4-Room	New Generation	99 Yrs FROM 1984	91	"4,984"	"453,000"
1-May-19	Clementi	Blk 610 Clementi West Street 1	XX to XX	4-Room	Model A	99 Yrs FROM 1983	104	"4,618"	"480,000"
1-May-19	Clementi	Blk 714 Clementi West Street 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	92	"4,295"	"395,000"
1-May-19	Clementi	Blk 716 Clementi West Street 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1981	91	"4,424"	"402,000"
1-May-19	Clementi	Blk 731 Clementi West Street 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	93	"4,037"	"375,000"
28-Jun-19	Geylang	Blk 102 Aljunied Crescent	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"4,133"	"380,000"
28-Jun-19	Geylang	Blk 30 Cassia Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 1998	102	"7,018"	"715,000"
28-Jun-19	Geylang	Blk 11 Eunos Crescent	XX to XX	4-Room	New Generation	99 Yrs FROM 1977	91	"5,199"	"473,000"
28-Jun-19	Geylang	Blk 36 Eunos Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2006	85	"7,772"	"660,000"
28-Jun-19	Geylang	Blk 2D Geylang Serai	XX to XX	4-Room	Model A	99 Yrs FROM 2011	95	"7,266"	"690,000"
28-Jun-19	Geylang	Blk 121 Paya Lebar Way	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	91	"4,069"	"370,000"
28-Jun-19	Geylang	Blk 121 Paya Lebar Way	XX to XX	4-Room	New Generation	99 Yrs FROM 1980	91	"4,230"	"385,000"
28-Jun-19	Geylang	Blk 9 Pine Close	XX to XX	4-Room	Model A	99 Yrs FROM 1997	102	"6,717"	"685,000"
28-Jun-19	Geylang	Blk 55 Pipit Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	102	"5,393"	"550,000"
28-Jun-19	Geylang	Blk 92 Pipit Road	XX to XX	4-Room	Model A	99 Yrs FROM 1997	102	"5,597"	"570,000"
28-Jun-19	Geylang	Blk 318 Ubi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1985	104	"4,133"	"430,000"
28-Jun-19	Geylang	Blk 319 Ubi Avenue 1	XX to XX	4-Room	Simplified	99 Yrs FROM 1985	84	"4,435"	"372,500"
28-Jun-19	Geylang	Blk 324 Ubi Avenue 1	XX to XX	4-Room	Simplified	99 Yrs FROM 1985	84	"4,166"	"350,000"
28-Jun-19	Geylang	Blk 329 Ubi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1985	103	"4,080"	"420,000"
1-May-19	Geylang	Blk 32 Cassia Crescent	XX to XX	4-Room	New Generation	99 Yrs FROM 1981	93	"5,802"	"540,000"
1-May-19	Geylang	Blk 56 Cassia Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 1998	101	"7,029"	"710,000"
1-May-19	Geylang	Blk 10 Eunos Crescent	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"5,005"	"460,000"
1-May-19	Geylang	Blk 10 Eunos Crescent	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"5,005"	"460,000"
1-May-19	Geylang	Blk 122 Geylang East Central	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	92	"5,436"	"500,000"
1-May-19	Geylang	Blk 2B Geylang Serai	XX to XX	4-Room	Model A	99 Yrs FROM 2011	95	"7,535"	"715,000"
1-May-19	Geylang	Blk 2D Geylang Serai	XX to XX	4-Room	Model A	99 Yrs FROM 2011	95	"7,363"	"699,000"
1-May-19	Geylang	Blk 8 Haig Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1976	92	"4,219"	"388,000"
1-May-19	Geylang	Blk 8 Haig Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1976	92	"4,564"	"420,000"
1-May-19	Geylang	Blk 11 Haig Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1976	92	"4,898"	"450,000"
1-May-19	Geylang	Blk 47 Jalan Tiga	XX to XX	4-Room	Model A	99 Yrs FROM 2005	85	"8,062"	"685,000"
1-May-19	Geylang	Blk 49 Jalan Tiga	XX to XX	4-Room	Model A	99 Yrs FROM 2005	93	"6,179"	"575,000"
1-May-19	Geylang	Blk 3 Pine Close	XX to XX	4-Room	Model A	99 Yrs FROM 2000	95	"6,954"	"660,000"
1-May-19	Geylang	Blk 44 Sims Drive	XX to XX	4-Room	Improved	99 Yrs FROM 1975	88	"4,478"	"393,800"
1-May-19	Geylang	Blk 315 Ubi Avenue 1	XX to XX	4-Room	Simplified	99 Yrs FROM 1985	84	"4,306"	"362,000"
1-May-19	Geylang	Blk 349 Ubi Avenue 1	XX to XX	4-Room	Simplified	99 Yrs FROM 1986	84	"3,993"	"335,000"
1-May-19	Geylang	Blk 349 Ubi Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1986	104	"4,230"	"440,000"
28-Jun-19	Hougang	Blk 981D Buangkok Crescent	XX to XX	4-Room	Model A	99 Yrs FROM 2003	90	"3,649"	"328,000"
28-Jun-19	Hougang	Blk 984A Buangkok Link	XX to XX	4-Room	Model A2	99 Yrs FROM 2004	85	"3,918"	"333,000"
28-Jun-19	Hougang	Blk 112 Hougang Avenue 1	XX to XX	4-Room	New Generation	99 Yrs FROM 1981	91	"3,961"	"360,000"
28-Jun-19	Hougang	Blk 114 Hougang Avenue 1	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	96	"3,907"	"375,000"
28-Jun-19	Hougang	Blk 165 Hougang Avenue 1	XX to XX	4-Room	Model A2	99 Yrs FROM 1997	92	"3,864"	"355,000"
28-Jun-19	Hougang	Blk 168 Hougang Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1997	100	"4,004"	"400,000"
28-Jun-19	Hougang	Blk 236 Hougang Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"4,521"	"470,000"
28-Jun-19	Hougang	Blk 408 Hougang Avenue 10	XX to XX	4-Room	New Generation	99 Yrs FROM 1986	97	"4,499"	"436,000"
28-Jun-19	Hougang	Blk 416 Hougang Avenue 10	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	97	"3,767"	"365,000"
28-Jun-19	Hougang	Blk 701 Hougang Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	96	"3,337"	"320,000"
28-Jun-19	Hougang	Blk 708 Hougang Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	91	"3,681"	"335,000"
28-Jun-19	Hougang	Blk 18 Hougang Avenue 3	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	92	"3,595"	"330,888"
28-Jun-19	Hougang	Blk 532 Hougang Avenue 6	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"4,047"	"340,000"
28-Jun-19	Hougang	Blk 437 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1991	103	"4,155"	"428,000"
28-Jun-19	Hougang	Blk 440 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1990	105	"3,983"	"418,000"
28-Jun-19	Hougang	Blk 504 Hougang Avenue 8	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"3,907"	"328,000"
28-Jun-19	Hougang	Blk 506 Hougang Avenue 8	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"4,047"	"340,000"
28-Jun-19	Hougang	Blk 660 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1987	104	"3,466"	"360,000"
28-Jun-19	Hougang	Blk 965 Hougang Avenue 9	XX to XX	4-Room	Model A	99 Yrs FROM 1999	100	"3,455"	"345,000"
28-Jun-19	Hougang	Blk 837 Hougang Central	XX to XX	4-Room	Model A	99 Yrs FROM 1997	99	"4,833"	"478,000"
28-Jun-19	Hougang	Blk 220 Hougang Street 21	XX to XX	4-Room	Model A	99 Yrs FROM 1992	103	"5,048"	"520,000"
28-Jun-19	Hougang	Blk 370 Hougang Street 31	XX to XX	4-Room	Model A	99 Yrs FROM 1999	101	"4,058"	"410,000"
28-Jun-19	Hougang	Blk 371 Hougang Street 31	XX to XX	4-Room	Model A	99 Yrs FROM 1999	100	"4,564"	"456,000"
28-Jun-19	Hougang	Blk 556 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	106	"3,638"	"385,000"
28-Jun-19	Hougang	Blk 557 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	103	"3,401"	"350,000"
28-Jun-19	Hougang	Blk 690 Hougang Street 61	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"3,940"	"331,000"
28-Jun-19	Hougang	Blk 969 Hougang Street 91	XX to XX	4-Room	Model A2	99 Yrs FROM 1999	96	"3,940"	"378,000"
28-Jun-19	Hougang	Blk 938 Hougang Street 92	XX to XX	4-Room	Model A	99 Yrs FROM 1998	101	"3,907"	"395,000"
28-Jun-19	Hougang	Blk 143 Lorong Ah Soo	XX to XX	4-Room	Model A	99 Yrs FROM 1984	108	"3,240"	"350,000"
1-May-19	Hougang	Blk 103 Hougang Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1983	108	"3,843"	"415,000"
1-May-19	Hougang	Blk 122 Hougang Avenue 1	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	95	"3,563"	"338,000"
1-May-19	Hougang	Blk 405 Hougang Avenue 10	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	93	"4,413"	"410,000"
1-May-19	Hougang	Blk 406 Hougang Avenue 10	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	91	"3,961"	"360,000"
1-May-19	Hougang	Blk 414 Hougang Avenue 10	XX to XX	4-Room	New Generation	99 Yrs FROM 1986	93	"4,532"	"421,000"
1-May-19	Hougang	Blk 456 Hougang Avenue 10	XX to XX	4-Room	Model A	99 Yrs FROM 1992	104	"4,090"	"425,000"
1-May-19	Hougang	Blk 512 Hougang Avenue 10	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"3,929"	"330,000"
1-May-19	Hougang	Blk 512 Hougang Avenue 10	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"4,166"	"350,000"
1-May-19	Hougang	Blk 703 Hougang Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1986	93	"3,961"	"368,000"
1-May-19	Hougang	Blk 706 Hougang Avenue 2	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	94	"3,305"	"310,000"
1-May-19	Hougang	Blk 249 Hougang Avenue 3	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	98	"3,800"	"371,888"
1-May-19	Hougang	Blk 601 Hougang Avenue 4	XX to XX	4-Room	Model A	99 Yrs FROM 1986	109	"3,574"	"390,000"
1-May-19	Hougang	Blk 604 Hougang Avenue 4	XX to XX	4-Room	Model A	99 Yrs FROM 1985	104	"3,369"	"350,000"
1-May-19	Hougang	Blk 682 Hougang Avenue 4	XX to XX	4-Room	Simplified	99 Yrs FROM 1989	85	"3,832"	"325,000"
1-May-19	Hougang	Blk 307 Hougang Avenue 5	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	93	"3,391"	"315,000"
1-May-19	Hougang	Blk 527 Hougang Avenue 6	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"4,284"	"360,000"
1-May-19	Hougang	Blk 326 Hougang Avenue 7	XX to XX	4-Room	Model A	99 Yrs FROM 1983	104	"3,832"	"398,000"
1-May-19	Hougang	Blk 352 Hougang Avenue 7	XX to XX	4-Room	New Generation	99 Yrs FROM 1986	91	"3,466"	"315,000"
1-May-19	Hougang	Blk 468 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1992	105	"4,144"	"435,000"
1-May-19	Hougang	Blk 614 Hougang Avenue 8	XX to XX	4-Room	Simplified	99 Yrs FROM 1986	84	"3,767"	"316,000"
1-May-19	Hougang	Blk 616 Hougang Avenue 8	XX to XX	4-Room	Simplified	99 Yrs FROM 1986	84	"3,800"	"319,000"
1-May-19	Hougang	Blk 616 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1986	103	"3,692"	"380,000"
1-May-19	Hougang	Blk 648 Hougang Avenue 8	XX to XX	4-Room	Model A	99 Yrs FROM 1987	104	"3,993"	"415,000"
1-May-19	Hougang	Blk 837 Hougang Central	XX to XX	4-Room	Model A	99 Yrs FROM 1997	99	"5,360"	"530,000"
1-May-19	Hougang	Blk 239 Hougang Street 22	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"3,541"	"368,000"
1-May-19	Hougang	Blk 241 Hougang Street 22	XX to XX	4-Room	Model A	99 Yrs FROM 1985	104	"3,832"	"398,000"
1-May-19	Hougang	Blk 547 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	102	"3,972"	"405,000"
1-May-19	Hougang	Blk 550 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	111	"3,380"	"375,000"
1-May-19	Hougang	Blk 555 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	104	"3,272"	"340,000"
1-May-19	Hougang	Blk 557 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	103	"3,498"	"360,000"
1-May-19	Hougang	Blk 557 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1992	103	"3,498"	"360,000"
1-May-19	Hougang	Blk 567 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1997	101	"3,369"	"340,000"
1-May-19	Hougang	Blk 567 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1997	100	"3,800"	"380,000"
1-May-19	Hougang	Blk 568 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1997	99	"4,198"	"415,000"
1-May-19	Hougang	Blk 569 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1997	99	"3,638"	"360,000"
1-May-19	Hougang	Blk 572 Hougang Street 51	XX to XX	4-Room	Model A	99 Yrs FROM 1997	100	"4,080"	"408,000"
1-May-19	Hougang	Blk 535 Hougang Street 52	XX to XX	4-Room	Model A	99 Yrs FROM 1992	104	"3,843"	"400,000"
1-May-19	Hougang	Blk 686 Hougang Street 61	XX to XX	4-Room	Simplified	99 Yrs FROM 1987	84	"3,724"	"313,000"
1-May-19	Hougang	Blk 688 Hougang Street 61	XX to XX	4-Room	Model A	99 Yrs FROM 1987	103	"3,638"	"375,000"
1-May-19	Hougang	Blk 911 Hougang Street 91	XX to XX	4-Room	Model A2	99 Yrs FROM 1998	90	"3,832"	"345,000"
1-May-19	Hougang	Blk 912 Hougang Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1997	100	"3,886"	"388,000"
1-May-19	Hougang	Blk 926 Hougang Street 91	XX to XX	4-Room	Model A	99 Yrs FROM 1998	100	"3,703"	"370,000"
28-Jun-19	Jurong East	Blk 338 Jurong East Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1984	104	"2,885"	"300,000"
28-Jun-19	Jurong East	Blk 204 Jurong East Street 21	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	98	"4,424"	"432,800"
28-Jun-19	Jurong East	Blk 206 Jurong East Street 21	XX to XX	4-Room	New Generation	99 Yrs FROM 1982	94	"4,790"	"450,000"
28-Jun-19	Jurong East	Blk 210 Jurong East Street 21	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	105	"3,843"	"403,000"
28-Jun-19	Jurong East	Blk 224 Jurong East Street 21	XX to XX	4-Room	New Generation	99 Yrs FROM 1984	92	"4,133"	"380,000"
28-Jun-19	Jurong East	Blk 261 Jurong East Street 24	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	94	"3,940"	"370,000"
28-Jun-19	Jurong East	Blk 309 Jurong East Street 32	XX to XX	4-Room	Model A	99 Yrs FROM 1983	103	"3,789"	"390,000"
28-Jun-19	Jurong East	Blk 312 Jurong East Street 32	XX to XX	4-Room	Model A	99 Yrs FROM 1984	106	"3,305"	"350,000"
28-Jun-19	Jurong East	Blk 402 Pandan Gardens	XX to XX	4-Room	New Generation	99 Yrs FROM 1978	97	"2,992"	"290,000"
28-Jun-19	Jurong East	Blk 20 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	92	"4,133"	"380,000"
28-Jun-19	Jurong East	Blk 20 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	92	"5,188"	"477,000"
28-Jun-19	Jurong East	Blk 21 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	92	"4,155"	"382,000"
28-Jun-19	Jurong East	Blk 23 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	87	"4,768"	"415,000"
28-Jun-19	Jurong East	Blk 25 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 1993	99	"3,724"	"368,000"
28-Jun-19	Jurong East	Blk 60 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2003	88	"4,209"	"370,000"
28-Jun-19	Jurong East	Blk 275 Toh Guan Road	XX to XX	4-Room	Model A2	99 Yrs FROM 1998	93	"4,090"	"380,000"
1-May-19	Jurong East	Blk 330 Jurong East Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1983	104	"3,251"	"338,000"
1-May-19	Jurong East	Blk 339 Jurong East Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1983	104	"3,638"	"378,000"
1-May-19	Jurong East	Blk 210 Jurong East Street 21	XX to XX	4-Room	New Generation	99 Yrs FROM 1983	94	"4,155"	"390,000"
1-May-19	Jurong East	Blk 312 Jurong East Street 32	XX to XX	4-Room	Model A	99 Yrs FROM 1984	105	"3,477"	"365,000"
1-May-19	Jurong East	Blk 21 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	92	"4,026"	"370,000"
1-May-19	Jurong East	Blk 21 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2013	87	"5,177"	"450,000"
1-May-19	Jurong East	Blk 48 Teban Gardens Road	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	93	"3,444"	"320,000"
1-May-19	Jurong East	Blk 64 Teban Gardens Road	XX to XX	4-Room	Model A	99 Yrs FROM 2003	90	"3,778"	"340,000"
1-May-19	Jurong East	Blk 283 Toh Guan Road	XX to XX	4-Room	Model A2	99 Yrs FROM 1998	93	"5,274"	"490,000"
1-May-19	Jurong East	Blk 284 Toh Guan Road	XX to XX	4-Room	Model A	99 Yrs FROM 1998	100	"5,091"	"508,800"
28-Jun-19	Jurong West	Blk 183B Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,402"	"405,000"
28-Jun-19	Jurong West	Blk 183B Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,564"	"420,000"
28-Jun-19	Jurong West	Blk 183B Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,650"	"428,000"
28-Jun-19	Jurong West	Blk 183C Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,370"	"401,500"
28-Jun-19	Jurong West	Blk 183C Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,618"	"425,000"
28-Jun-19	Jurong West	Blk 183C Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,693"	"432,000"
28-Jun-19	Jurong West	Blk 183D Boon Lay Avenue	XX to XX	4-Room	Model A	Unknown	92	"4,327"	"398,000"
28-Jun-19	Jurong West	Blk 181A Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2014	93	"3,940"	"366,000"
28-Jun-19	Jurong West	Blk 181A Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2014	93	"4,467"	"415,000"
28-Jun-19	Jurong West	Blk 181A Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2014	93	"4,575"	"425,000"
28-Jun-19	Jurong West	Blk 196B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,413"	"410,000"
28-Jun-19	Jurong West	Blk 196B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,521"	"420,000"
28-Jun-19	Jurong West	Blk 196B Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,822"	"448,000"
28-Jun-19	Jurong West	Blk 197C Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,736"	"440,000"
28-Jun-19	Jurong West	Blk 197C Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,908"	"456,000"
28-Jun-19	Jurong West	Blk 197C Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"5,059"	"470,000"
28-Jun-19	Jurong West	Blk 197D Boon Lay Drive	XX to XX	4-Room	Model A	Unknown	93	"4,682"	"435,888"
28-Jun-19	Jurong West	Blk 264 Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 1995	114	"3,154"	"360,000"
28-Jun-19	Jurong West	Blk 268B Boon Lay Drive	XX to XX	4-Room	Model A	99 Yrs FROM 2002	90	"3,305"	"297,000"
28-Jun-19	Jurong West	Blk 485 Jurong West Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1984	103	"3,294"	"339,000"
28-Jun-19	Jurong West	Blk 488 Jurong West Avenue 1	XX to XX	4-Room	New Generation	99 Yrs FROM 1985	91	"3,660"	"333,000"
28-Jun-19	Jurong West	Blk 541 Jurong West Avenue 1	XX to XX	4-Room	Model A	99 Yrs FROM 1984	106	"2,734"	"290,000"
